path	tracked	top	ext	kind	bytes	lines	sha256_16	flags
99_archive/2026-05-21_teacher_web_demo_archived/demo/Tomoshibi_v3_single.html	tracked	99_archive	.html	text	33807306	41052	9093538863e67800	demo-mock-todo,secret-word
99_archive/2026-05-21_teacher_web_demo_archived/demo/build_single_file.py	tracked	99_archive	.py	text	2370	66	366f7aa60e48a4b8	demo-mock-todo
99_archive/2026-05-21_teacher_web_demo_archived/demo/demo_server.py	tracked	99_archive	.py	text	7993	225	2ff38c2e2dc78cc3	demo-mock-todo
99_archive/2026-05-21_teacher_web_demo_archived/demo/rebuild.command	tracked	99_archive	.command	text	1469	46	da954ec3b67133a7	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/0233f5ed-e031-4008-a255-de8563c7626d.woff2	tracked	99_archive	.woff2	binary	72004		07adf55c46fa7a01	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/04aabdc9-66a2-4207-8fc8-c4ddfcb3e947.woff2	tracked	99_archive	.woff2	binary	18932		ddda8e872a2f6bee	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/09fd83a3-46c2-4d63-909e-8d16613df997.woff2	tracked	99_archive	.woff2	binary	17660		6248c217bc1b11da	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/0a13fa91-a336-4112-aae0-b6706e009834.woff2	tracked	99_archive	.woff2	binary	16960		52c485c4f8a76fc5	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/0c78f298-b652-4e60-a440-3d8fc32dbb85.woff2	tracked	99_archive	.woff2	binary	17536		577652490154b4d2	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/0dc49250-9592-42cf-8c19-4b356a802387.woff2	tracked	99_archive	.woff2	binary	21076		22011c294639023f	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/12475cf4-b0e8-4a8e-923a-a2ac137adb08.woff2	tracked	99_archive	.woff2	binary	75904		f4a8f6ffb8cb75f4	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/1410e59f-e7bd-4358-9b13-c6d4b1aef0bb.woff2	tracked	99_archive	.woff2	binary	19892		ab8f92f3cfe7b907	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/1621b8b3-0122-45a9-850f-29ef65a2f53e.woff2	tracked	99_archive	.woff2	binary	71892		883b47a911c21e70	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/1851e03f-cdbe-428d-9e4b-8ad12cbdbb29.woff2	tracked	99_archive	.woff2	binary	19488		45833acd5cbd3bd4	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/1a557462-e7e2-4af9-8f8b-68c24ff7a6cc.woff2	tracked	99_archive	.woff2	binary	75124		9965e37d7267fb34	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/1e91e47d-15a5-4cbe-a7d3-370be29aa59b.woff2	tracked	99_archive	.woff2	binary	9076		fbcc4f4c310befbb	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/2136c3c9-217e-48c2-b090-5e752cb2bf66.woff2	tracked	99_archive	.woff2	binary	87064		0ada37a159f87168	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/215be89f-4182-40e5-96f8-7a4fc15d5bf2.woff2	tracked	99_archive	.woff2	binary	18364		e45891f027c1b2f0	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/21738422-5486-4fd5-b897-f94b59cf94b2.woff2	tracked	99_archive	.woff2	binary	17380		4a34610b1a5a1f71	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/22de7d48-6a86-4acd-88f7-f32b1030300b.woff2	tracked	99_archive	.woff2	binary	21856		9b5fd8adab5e6821	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/231b3e40-b83e-4d46-981c-e65b4410e4ef.woff2	tracked	99_archive	.woff2	binary	8892		4995a9a43ac659ec	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/233006b4-6d6e-4e91-8a65-38763666bdcd.woff2	tracked	99_archive	.woff2	binary	24996		12851771bc78b6a5	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/23c93777-d0a3-4275-9262-58c0453119b0.woff2	tracked	99_archive	.woff2	binary	74108		cdf22557ff175db1	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/23d33ca7-959e-4807-8f15-84918de75c03.woff2	tracked	99_archive	.woff2	binary	19864		2a3dfbbdd15260d3	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/28ccc08e-9687-4f33-afa7-e54bf1b971e4.woff2	tracked	99_archive	.woff2	binary	14432		0584bfef2f2841b5	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/28f6a1bf-cea9-4da3-81e8-a2d45f20dd8d.woff2	tracked	99_archive	.woff2	binary	64036		0265b0e099627ced	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/290c1cc7-1b86-42ee-8d03-1baee8e24aa1.woff2	tracked	99_archive	.woff2	binary	8196		cce76c6ebaa9b721	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/2e248f0d-3f00-4f76-8fa0-20dcb6adabe5.woff2	tracked	99_archive	.woff2	binary	19308		09398d6edbe3b71d	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/2fbd970a-cd2f-4d92-bef6-c302503977d9.woff2	tracked	99_archive	.woff2	binary	69956		479731b43857febf	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/2fd95782-d741-40a5-843b-86300f11c905.woff2	tracked	99_archive	.woff2	binary	72736		b7d0e99329977ae7	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/34bbb644-51f7-4237-88b0-a5ec16c8c464.woff2	tracked	99_archive	.woff2	binary	15212		4cc2b8a75822447a	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/36bb9503-fb4b-4e62-ac65-5b8f70136402.woff2	tracked	99_archive	.woff2	binary	31208		a1e5dfbb0b87af47	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/38d262d2-2c2a-40be-b77f-61eba18f8245.woff2	tracked	99_archive	.woff2	binary	17008		5a2ee8f1a2440b7e	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/39dd8eaf-b4b5-4e51-b3ca-eee16b15043d.woff2	tracked	99_archive	.woff2	binary	15828		e8611a7c8b5e875f	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/3a875e26-938c-426c-b332-028f7aab8330.woff2	tracked	99_archive	.woff2	binary	18116		96c506fe80a422cb	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/3da33209-422a-4ba0-9376-0eda8baae31d.woff2	tracked	99_archive	.woff2	binary	18128		7830a03a3a6ee043	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/3f971812-662e-4d38-97ab-84dcef5e310d.woff2	tracked	99_archive	.woff2	binary	32320		39bdd28fd3e1c015	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/40e95a8d-5934-4622-bc0a-b67389c22830.woff2	tracked	99_archive	.woff2	binary	16652		4107ffe99639fefd	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/43156ec1-ca3c-4bbf-857c-1b6884a811fc.woff2	tracked	99_archive	.woff2	binary	17760		4d9dfa4137d4c8db	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/436e6a9a-cc9e-4446-ba63-ff8a2dbd5d94.woff2	tracked	99_archive	.woff2	binary	64064		60ab7e72fc42c9b7	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/43fd8f08-5224-4dd6-af54-d89f4cc6e6dd.woff2	tracked	99_archive	.woff2	binary	11596		9c38cb2d0d2d93c1	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/46cad20e-73e9-46d3-a3c7-0d86229fdb44.woff2	tracked	99_archive	.woff2	binary	70748		62054505e947a60b	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/46f3c554-42f5-4b2f-a7f0-e3f42a718052.woff2	tracked	99_archive	.woff2	binary	82844		c4b37749cc634be8	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/48360863-26d6-4db5-91fa-a2868bfff9bd.woff2	tracked	99_archive	.woff2	binary	79324		93cce0bd622a1515	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/492aa524-fc62-43d9-8d51-59978af7e68b.woff2	tracked	99_archive	.woff2	binary	20464		730299e1d1128721	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/497d725d-2d5b-436f-b6cf-d5f3265f117f.woff2	tracked	99_archive	.woff2	binary	31340		2c32b9b3ee358c11	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/4af0fd5b-8f01-4cc3-92db-2e55a77f2be7.woff2	tracked	99_archive	.woff2	binary	62528		b2c4637b068a04e9	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/4bb66490-3595-48d3-b49d-80071a3a96f4.woff2	tracked	99_archive	.woff2	binary	42460		a1a62c92b9408a85	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/4c21901a-c88e-4ab3-a563-666835c5fb81.woff2	tracked	99_archive	.woff2	binary	21328		c104ad4e5bd20bcc	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/4c48cf1c-c4a9-430a-8c18-8064719258fe.woff2	tracked	99_archive	.woff2	binary	74792		ed6c854cec12aa8a	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/4caa8c59-ebff-465b-a984-ee8dbb8b549a.woff2	tracked	99_archive	.woff2	binary	17568		6d1d2ca06df92347	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/4f222a0a-d4a9-46b7-9d2e-5c9af8a2a017.woff2	tracked	99_archive	.woff2	binary	18564		19a8b66ec1835e2b	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/50424950-eae5-4f17-9b86-a74a6e799f36.woff2	tracked	99_archive	.woff2	binary	90092		8bcc8df3be8d70b7	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/509247c0-f564-4f56-a2d6-7122e4bc786c.woff2	tracked	99_archive	.woff2	binary	18272		35a21be02c7edd1f	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/51c06b85-af1c-40bc-99c9-286aefa01ba8.woff2	tracked	99_archive	.woff2	binary	18936		b77cd1069e6d8b3d	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/522e7fca-91eb-4245-9053-379ad05a84aa.woff2	tracked	99_archive	.woff2	binary	18044		2fe09555df58c49a	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/5552a7cd-9bf5-462b-aa50-f8b41c969dfc.woff2	tracked	99_archive	.woff2	binary	18216		3201134f3c10e225	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/58080a0a-cb54-4a7c-8886-c8703cd07fc9.woff2	tracked	99_archive	.woff2	binary	73552		1527a9a058b4d441	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/58fd6169-a1fb-42d7-b7fe-291e1e02c2c7.woff2	tracked	99_archive	.woff2	binary	19936		43e8da0997e5be38	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/5b0e2ef8-2690-414f-a2aa-e253bea4a5f9.woff2	tracked	99_archive	.woff2	binary	10004		329f76640a6cf233	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/5e2d718d-dad8-4bfc-8bb5-fddce7826025.woff2	tracked	99_archive	.woff2	binary	22452		0cd424f7617e3235	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/63942b11-ac0b-4e24-a575-8009fd7338be.woff2	tracked	99_archive	.woff2	binary	20132		7ef8e7cd54172c53	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/66376597-dccd-453b-ad5d-e1d0e3ed342e.woff2	tracked	99_archive	.woff2	binary	19708		f567e68cc9845ae1	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/66b8f411-3caa-445c-808a-766a7036f1ec.woff2	tracked	99_archive	.woff2	binary	20068		1232f033a96f01f3	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/67063a0f-1acf-42ab-bdbb-200bdf82777c.woff2	tracked	99_archive	.woff2	binary	23504		f3c2629284dcf5d5	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/6747e95a-bc98-4133-8c08-9af4744bed99.woff2	tracked	99_archive	.woff2	binary	80492		78a3386626f720ff	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/6c9376b5-8a45-41b2-b2c7-ca2d4c7f196b.woff2	tracked	99_archive	.woff2	binary	18876		6552c14300510dc3	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/6e13f16c-f928-472e-83a3-80402850366c.woff2	tracked	99_archive	.woff2	binary	86388		09accf2b8b619a65	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/6e8a0269-6576-475c-9567-8a5f488d2a83.woff2	tracked	99_archive	.woff2	binary	84976		30957c1aac7ecbaa	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/6f24eca1-31ef-4ac7-b619-8a98c0a34ddf.woff2	tracked	99_archive	.woff2	binary	17484		493e7a0d168df9db	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/6f6248a4-ad94-4e43-a46d-74a3033b2b1e.woff2	tracked	99_archive	.woff2	binary	18228		3f6cea8e9074ffe8	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/74b86859-b9ab-4aa3-a711-3e4594382353.woff2	tracked	99_archive	.woff2	binary	25356		61a1033368209fac	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/77389890-da40-4df7-8827-0d4ea9dc5ced.woff2	tracked	99_archive	.woff2	binary	66620		f664cf52ddfef8f7	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/7750fda3-0b46-4d95-bf89-d0918842e9f9.woff2	tracked	99_archive	.woff2	binary	69928		6c090b5e40ed397c	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/79e3abab-4407-4a6b-b293-b56d67d00371.woff2	tracked	99_archive	.woff2	binary	16924		b4e9ac00dc67aa9e	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/7bd21881-ad14-4198-8d91-19fcebb8e885.woff2	tracked	99_archive	.woff2	binary	1664		9343de2ca5d9549f	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/7c2d03bd-c90c-430f-81fe-ae789b821659.woff2	tracked	99_archive	.woff2	binary	76044		d8688f88f4350a20	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/7cb909cb-9503-4a50-910c-107c8b5e1504.woff2	tracked	99_archive	.woff2	binary	57852		2473dfc4824ba87f	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/80a26538-80ae-47c9-999c-4f1ed536f090.woff2	tracked	99_archive	.woff2	binary	79944		aa6d740d800a2507	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/8434dd3b-ca5a-448e-b724-0d21b416492c.woff2	tracked	99_archive	.woff2	binary	20296		8ce3d2f17a485ecd	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/8660236f-3161-472f-9728-b10597ef5899.woff2	tracked	99_archive	.woff2	binary	67744		3781c2935f9d0466	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/88e60d9d-f62e-4e43-9885-5f707393ab05.woff2	tracked	99_archive	.woff2	binary	43280		31e40ea346c178f0	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/8a66dd78-a4a9-405a-983c-be93d2dc22af.woff2	tracked	99_archive	.woff2	binary	11760		d18084f06dc67c68	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/8b034b37-a6d0-44de-a1b8-23c75102b797.woff2	tracked	99_archive	.woff2	binary	79028		7bd4a29610b3c4ec	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/8d0df124-e025-443e-a2dd-aeb13e3270c4.woff2	tracked	99_archive	.woff2	binary	75556		d889e382cbe671e4	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/8e04f0e0-29ea-4595-835b-9b00da60263e.woff2	tracked	99_archive	.woff2	binary	67972		df4861e37e80b983	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/8ff9d687-58f0-4f35-9ea5-8850a6791cfd.woff2	tracked	99_archive	.woff2	binary	14832		db6a34e665518821	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/94da99bd-b0a8-4939-93f4-e0e023d86ff4.woff2	tracked	99_archive	.woff2	binary	37536		3b562e0a832472b6	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/967e2eb1-7556-4f91-a9aa-5bc40287f84a.woff2	tracked	99_archive	.woff2	binary	61616		31b4b37caae54085	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/98b138ad-bf5b-42d4-a93b-bedceb173759.woff2	tracked	99_archive	.woff2	binary	19272		cf64be33397a5f9d	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/9a65e2b3-ce53-420f-bc29-e35f5b824df4.woff2	tracked	99_archive	.woff2	binary	17500		bc3ba6bfebf4245f	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/9cebf955-b9e6-47fc-8604-e9a707038109.woff2	tracked	99_archive	.woff2	binary	38676		ce8a02edb5b11115	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/9d55b51a-4e3f-4168-92e7-f19bec719aed.woff2	tracked	99_archive	.woff2	binary	77164		e80ff1cfae2e3171	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/9ebc366d-a539-426c-8d7b-3b5f190a4447.woff2	tracked	99_archive	.woff2	binary	17092		60d63fe753af231e	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/9f7f4a74-5d7e-4b3e-9c28-f1ad39286802.woff2	tracked	99_archive	.woff2	binary	75552		eb1cd120a71abdb6	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/a13614ca-cdbe-4302-bfdd-c7850e1c0f9e.woff2	tracked	99_archive	.woff2	binary	19692		49cae3342ddb4411	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/a206eb09-8da5-435e-90c1-c38cf28519bb.woff2	tracked	99_archive	.woff2	binary	66952		245cf141f4e28461	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/a3743edd-6db3-4508-add4-2673141c127a.woff2	tracked	99_archive	.woff2	binary	5872		d44eb1936043a560	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/a3b01417-3ccd-4e1e-89fd-eeb3c31a13c9.woff2	tracked	99_archive	.woff2	binary	71968		31c7691bf2903f58	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/a40a6934-e7aa-4754-9a4d-7c8603eeab44.woff2	tracked	99_archive	.woff2	binary	18904		737f856a0f10cb7e	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/a5535870-d9a4-4c04-8f98-9e760839c369.woff2	tracked	99_archive	.woff2	binary	57316		180d65570cfab493	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/a7070eab-5434-4a03-bf0b-c7338bdd58b4.woff2	tracked	99_archive	.woff2	binary	18232		a0fa15c36ff33c6b	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/a83945a7-155a-4cdd-a93a-ba5141be2602.woff2	tracked	99_archive	.woff2	binary	19748		4c2088231e18e5d8	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/a8d25c8a-525f-4843-bf6a-04ad607c33d3.woff2	tracked	99_archive	.woff2	binary	6800		49c3da6c9a2b279b	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/b1a01c16-b41c-4fe2-9a7a-32408288db2f.woff2	tracked	99_archive	.woff2	binary	17916		d74d718ded5f2a41	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/b1f6b318-41d8-4453-9b34-81218f574fd3.woff2	tracked	99_archive	.woff2	binary	70020		0f12582a308dbb01	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/b478d65c-c638-4ab6-ae68-d6ad60f5a82e.woff2	tracked	99_archive	.woff2	binary	69116		374feb97150f0e92	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/b7b10881-72ce-47df-b9a6-2b45496ef84e.woff2	tracked	99_archive	.woff2	binary	69036		74a5c4ac9c8aa002	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/b7c6d3d9-01f0-4352-b9c1-8f9a2ec05cf7.woff2	tracked	99_archive	.woff2	binary	82788		f3854119c3e07ffd	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/b9756557-50e3-4c3f-93fb-4474713d8334.woff2	tracked	99_archive	.woff2	binary	18516		7d84b0d8fda90d1b	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/bea5370a-c87a-40d2-b3ea-8528a0ae3240.woff2	tracked	99_archive	.woff2	binary	75864		4f1f3bc27c1bf734	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/c0f7e5f5-31eb-4d43-b828-69531c7c73a2.woff2	tracked	99_archive	.woff2	binary	80532		6a93f93d73565bf2	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/c123385b-dcd4-4acd-828e-f3204ca63cc8.woff2	tracked	99_archive	.woff2	binary	18696		2aea5bde31156672	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/c1b03891-882e-47d8-8b6c-63fc98b55e63.woff2	tracked	99_archive	.woff2	binary	82856		d8cad43f5c7f04d1	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/c3896cbe-9ca1-4bf2-b148-1f986e3e1ade.woff2	tracked	99_archive	.woff2	binary	75304		62c2c375243091ed	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/c3a0b495-7e80-4290-9223-4a933153ea43.woff2	tracked	99_archive	.woff2	binary	61260		9ed73f80bc66fa55	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/c7196780-5f1c-456f-898c-1c0908736dd2.woff2	tracked	99_archive	.woff2	binary	65176		00d80cd1e731c1bf	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/c7ef40a7-ab84-419c-9e0d-27cfe16b05f6.woff2	tracked	99_archive	.woff2	binary	18252		9613000c3e555b29	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/cfb9af3e-1ed1-4647-a6a8-b2de6449583f.woff2	tracked	99_archive	.woff2	binary	15732		6790be25a9db8a73	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/cfd7798c-eaea-4f69-b81f-5b1daa5201b1.woff2	tracked	99_archive	.woff2	binary	60520		ac66aa1fafb83033	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/d03c606f-ea2e-494c-95fc-972d3d7c437c.woff2	tracked	99_archive	.woff2	binary	10744		cf70659d5a341cad	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/d12d76a9-1d99-42ce-b662-d06c2cfd38c1.woff2	tracked	99_archive	.woff2	binary	86840		387fafc0e9e524c1	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/d26f1e3b-8b3d-4574-8a3b-83876d54b997.woff2	tracked	99_archive	.woff2	binary	18936		0979aa4dac23a53c	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/d5e04cac-5786-49a9-aa49-1fc6bf31737a.woff2	tracked	99_archive	.woff2	binary	77736		434772cd14ba5f33	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/dd25229b-4856-4826-843e-9c141aeef0af.woff2	tracked	99_archive	.woff2	binary	18744		e6b53d042dfed4cd	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/dfd0dbfd-9d79-40ec-8325-0804a8b4d257.woff2	tracked	99_archive	.woff2	binary	15856		6f067e59d47eaa74	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/ed850ee3-5f26-4243-9ea5-f84b1a40118b.woff2	tracked	99_archive	.woff2	binary	16092		49da1cdb9543b767	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/eda1a257-c5d3-4a8a-be4b-51534fc90ebc.woff2	tracked	99_archive	.woff2	binary	73340		75cdad5e539f3b49	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/eebbe24a-1ff3-444b-805c-09bfe64140ba.woff2	tracked	99_archive	.woff2	binary	72044		0b75ffe0fd69a350	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/ef10d320-79f6-469e-ac16-0aaa745d6049.woff2	tracked	99_archive	.woff2	binary	16624		12481a1e87d4454b	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/f26f031a-0f77-4a9b-bdff-50e4351945bc.woff2	tracked	99_archive	.woff2	binary	16432		4e3a41a6c68b0688	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/f2e3afc2-08da-4340-b912-f301f7bb6e6f.woff2	tracked	99_archive	.woff2	binary	80324		8884f74212733dce	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/f6a80215-a923-4806-8e46-9f53c71df566.woff2	tracked	99_archive	.woff2	binary	64832		f47dee586d6958b7	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/_assets/f7d1fe45-5d2b-4757-aff8-887f1785afe5.woff2	tracked	99_archive	.woff2	binary	17236		422d87e1fefdaf90	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/assets/tomoshibi-icon.png	tracked	99_archive	.png	binary	169261		cbb14f0888879c3d	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/accounts.jsx	tracked	99_archive	.jsx	text	23380	296	3cf04fb1f370673f	demo-mock-todo,secret-word
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/app.jsx	tracked	99_archive	.jsx	text	9045	182	0dd51c14acd6cd25	demo-mock-todo
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/applications.jsx	tracked	99_archive	.jsx	text	15153	280	0fb37d93db88a5a6	demo-mock-todo
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/discipline.jsx	tracked	99_archive	.jsx	text	8428	130	c13d7c7ad17be221	demo-mock-todo
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/front-desk.jsx	tracked	99_archive	.jsx	text	18354	278	9731b9b09e9e63dd	demo-mock-todo
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/live-roll-call.jsx	tracked	99_archive	.jsx	text	16359	293	43470cd82a04143b	demo-mock-todo
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/login.jsx	tracked	99_archive	.jsx	text	5039	102	518051a22a960176	demo-mock-todo,secret-word
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/outstay-detail-modal.jsx	tracked	99_archive	.jsx	text	10522	167	07541fa8f6f7ac3c	
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/override-modal.jsx	tracked	99_archive	.jsx	text	7813	98	577acffe06f2a6c5	demo-mock-todo
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/pages-records-search-etc.jsx	tracked	99_archive	.jsx	text	70891	944	558bd232a88a8494	demo-mock-todo
99_archive/2026-05-21_teacher_web_demo_archived/demo/src/components/roll-call-landing.jsx	tracked	99_archive	.jsx	text	15414	268	b53c335c8de5a777	demo-mock-todo
